text1,text2,label
More or less supposed to be there since QM is a statistical field at the scale that we care about,Ball not placed at the right spot each time,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The placement of the magnet might shift from time to time,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Different ramps cannot be identical,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Materials issues (ball; ramps are identical),0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The electron source’s release velocity of the electrons,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The effect of the space between the slit and the screen on the electron (air resistance? friction? etc),0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The time may not be exact,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Meterstick not held correctly,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,There should be a bimodal distribution maybe students are faking data,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Ruler isn’t accurate enough in micrometer range,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,A ruler is not a suitably-precise instrument for this task,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Difficulty in spotting the dropped place because of the ball bouncing up again at the floor,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The small number of measurements resulted in the uneven histogram,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Student rounding,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Tapping the microscope or other jitters from the outside world.,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,The initial placing of the particle,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,"Difference in particle characteristics (size, energy, etc)",0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Differences in distribution of particles in water between students,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Different microscope (focal lengths),0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Environmental influences,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Changes in the environment like air flow,0.0
More or less supposed to be there since QM is a statistical field at the scale that we care about,Multiple random measurements result in a Gaussian distribution,0.0
